"Relative Intensity Alessio_0.02_1.5_lampadina_old","Position (m) Alessio_0.02_1.5_lampadina_old","Relative Intensity Alessandra_0.02_1.5_lampadina_old","Position (m) Alessandra_0.02_1.5_lampadina_old","Relative Intensity Antonio_0.02_1.5_lampadina","Position (m) Antonio_0.02_1.5_lampadina","Relative Intensity Alessio_0.04_1.5_lampadina","Position (m) Alessio_0.04_1.5_lampadina","Relative Intensity Alessandra_0.04_1.5_lampadina","Position (m) Alessandra_0.04_1.5_lampadina","Relative Intensity Antonio_0.04_1.5_lampadina","Position (m) Antonio_0.04_1.5_lampadina","Relative Intensity Alessio_0.08_1.5_lampadina","Position (m) Alessio_0.08_1.5_lampadina","Relative Intensity Alessandra_0.08_1.5_lampadina","Position (m) Alessandra_0.08_1.5_lampadina","Relative Intensity Antonio_0.08_1.5_lampadina","Position (m) Antonio_0.08_1.5_lampadina","Relative Intensity Alessio_0.16_1.5_lampadina","Position (m) Alessio_0.16_1.5_lampadina","Relative Intensity Alessandra_0.16_1.5_lampadina","Position (m) Alessandra_0.16_1.5_lampadina","Relative Intensity Antonio_0.16_1.5_lampadina","Position (m) Antonio_0.16_1.5_lampadina","Relative Intensity Alessio_0.02_1.0_candela","Position (m) Alessio_0.02_1.0_candela","Relative Intensity Alessio_0.04_1.0_lampada","Position (m) Alessio_0.04_1.0_lampada","Relative Intensity Antonio_0.08_0.5_lampadina","Position (m) Antonio_0.08_0.5_lampadina","Relative Intensity Alessio_0.16_0.5_lampadina","Position (m) Alessio_0.16_0.5_lampadina","Time (s) rumore_di_fondo_candela","Relative Intensity rumore_di_fondo_candela","Time (s) rumore_ambientale_candela","Relative Intensity rumore_ambientale_candela","Time (s) laser_candela","Relative Intensity laser_candela","Time (s) intensità_laser_sole","Relative Intensity intensità_laser_sole","Time (s) rumore_di_fondo_lampadina","Relative Intensity rumore_di_fondo_lampadina","Relative Intensity Alessio_doubleslit_0.08_0.5_1.5_lampadina","Position (m) Alessio_doubleslit_0.08_0.5_1.5_lampadina","Relative Intensity Alessio_doubleslit_0.04_0.25_1.5_lampadina","Position (m) Alessio_doubleslit_0.04_0.25_1.5_lampadina","Time (s) intensità_laser_sole","Relative Intensity intensità_laser_sole","Time (s) rumore_abientale_1.5_candela","Relative Intensity rumore_abientale_1.5_candela","Relative Intensity Alessio_0.02_1.5_lampadina","Position (m) Alessio_0.02_1.5_lampadina","Relative Intensity Alessandra_0.02_1.5_lampadina","Position (m) Alessandra_0.02_1.5_lampadina","Relative Intensity Antonio_0.02_1.5_lampadina_2","Position (m) Antonio_0.02_1.5_lampadina_2"
0.184402,-2.05693E-16,,,0.128006,-0.0344398,,,0.0352478,-0.0477937,,,0.0352478,-0.0406927,0.243652,-0.109493,,,0.0355682,-0.0340651,0.104691,-0.108014,,,0.0181580,-0.0543818,0.0338898,2.46947E-16,,,0.300262,-0.0943447,,,,,,,83.8800,3522.89,83.8800,0.0482025,0.0579071,-0.0708719,0.0567474,-0.0767105,83.8800,2381.62,83.8800,0.0133972,1.27388,-0.0953704,0.0425720,-0.0203562,0.0513306,-0.0568474
0.184006,-2.05693E-16,,,0.128128,-0.0344398,,,0.0356903,-0.0474781,,,0.0349731,-0.0406730,0.274414,-0.109395,,,0.0359802,-0.0340651,0.104218,-0.108014,,,0.0186310,-0.0543226,0.0343018,2.46947E-16,,,0.0898895,-0.0940883,,,,,,,83.9200,3522.99,83.9200,0.0485687,0.0523376,-0.0705958,0.0608063,-0.0767302,83.9200,2381.71,83.9200,0.0131836,1.28116,-0.0951337,0.0422058,-0.0203562,0.0515900,-0.0568474
0.184265,-2.05693E-16,,,0.128067,-0.0344201,,,0.0363159,-0.0472414,,,0.0352173,-0.0406730,0.321991,-0.109277,,,0.0356140,-0.0340651,0.104645,-0.108014,,,0.0201416,-0.0537506,0.0341797,2.46947E-16,,,0.207352,-0.0937135,,,,,,,83.9600,3522.85,83.9600,0.0480804,0.0511169,-0.0702999,0.0713348,-0.0767894,83.9600,2381.51,83.9600,0.0129242,1.29109,-0.0947786,0.0420990,-0.0203562,0.0518341,-0.0568474
0.183640,-2.05693E-16,,,0.128006,-0.0343018,,,0.0368805,-0.0470441,,,0.0353394,-0.0406730,0.380035,-0.109138,,,0.0355835,-0.0340651,0.104355,-0.108014,,,0.0213013,-0.0533167,0.0335999,2.46947E-16,,,0.612320,-0.0932204,,,,,,,84.0000,3522.61,84.0000,0.0481567,0.0680237,-0.0699251,0.0713348,-0.0767894,84.0000,2382.04,84.0000,0.0130920,1.29471,-0.0944433,0.0424957,-0.0203562,0.0519409,-0.0569263
0.183640,-2.05693E-16,,,0.127487,-0.0339467,,,0.0372009,-0.0468863,,,0.0353241,-0.0406730,0.436981,-0.109020,,,0.0357056,-0.0340651,0.104370,-0.108014,,,0.0225677,-0.0530208,0.0342560,2.46947E-16,,,0.900009,-0.0928456,,,,,,,84.0400,3522.34,84.0400,0.0483093,0.0931244,-0.0695306,0.0708008,-0.0767894,84.0400,2381.29,84.0400,0.0134277,1.30794,-0.0940685,0.0424957,-0.0203562,0.0512848,-0.0569263
0.183655,-2.05693E-16,,,0.127884,-0.0333944,,,0.0374146,-0.0468272,,,0.0349579,-0.0406532,0.492218,-0.108921,,,0.0350647,-0.0340651,0.105453,-0.108014,,,0.0229645,-0.0526855,0.0338287,2.46947E-16,,,1.04289,-0.0925497,,,,,,,84.0800,3522.55,84.0800,0.0477905,0.0988464,-0.0692939,0.0724182,-0.0767894,84.0800,2381.46,84.0800,0.0137177,1.32344,-0.0938121,0.0425568,-0.0203365,0.0518188,-0.0569263
0.183777,-2.05693E-16,,,0.127701,-0.0328224,,,0.0374908,-0.0468272,,,0.0349121,-0.0406532,0.524536,-0.108862,,,0.0355072,-0.0340453,0.105728,-0.108014,,,0.0243530,-0.0522121,0.0338745,2.46947E-16,,,1.07492,-0.0924116,,,,,,,84.1200,3522.68,84.1200,0.0476074,0.133392,-0.0690572,0.0726929,-0.0767894,84.1200,2380.86,84.1200,0.0139771,1.33850,-0.0935754,0.0420074,-0.0202379,0.0515747,-0.0569263
0.184067,-2.05693E-16,,,0.128311,-0.0323293,,,0.0373230,-0.0468272,,,0.0347595,-0.0406532,0.545135,-0.108823,,,0.0355682,-0.0340453,0.105499,-0.108014,,,0.0254059,-0.0517978,0.0341492,2.46947E-16,,,1.08713,-0.0921947,,,,,,,84.1600,3522.13,84.1600,0.0479889,0.177063,-0.0688008,0.0729370,-0.0767894,84.1600,2381.52,84.1600,0.0138855,1.34576,-0.0932992,0.0419312,-0.0200012,0.0518036,-0.0569263
0.184082,-2.05693E-16,,,0.128601,-0.0317572,,,0.0375671,-0.0468469,,,0.0352783,-0.0405546,0.589615,-0.108764,,,0.0356750,-0.0340453,0.106216,-0.108014,,,0.0258484,-0.0515611,0.0340881,2.46947E-16,,,1.07715,-0.0920960,,,,,,,84.2000,3522.51,84.2000,0.0478821,0.188690,-0.0686627,0.0726776,-0.0767894,84.2000,2381.35,84.2000,0.0136108,1.34288,-0.0930231,0.0416412,-0.0196856,0.0515594,-0.0569263
0.184052,-2.05693E-16,,,0.128281,-0.0313036,,,0.0369568,-0.0469061,,,0.0358734,-0.0399234,0.605728,-0.108704,,,0.0354919,-0.0340256,0.106583,-0.107994,,,0.0261688,-0.0514231,0.0339050,2.46947E-16,,,1.04341,-0.0919185,,,,,,,84.2400,3522.45,84.2400,0.0478210,0.184448,-0.0683866,0.0724335,-0.0767894,84.2400,2381.40,84.2400,0.0133209,1.34088,-0.0927272,0.0430908,-0.0192713,0.0515442,-0.0569263
0.184418,-2.05693E-16,,,0.127548,-0.0307315,,,0.0372467,-0.0469258,,,0.0384674,-0.0392528,0.627563,-0.108645,,,0.0355377,-0.0340256,0.107101,-0.107994,,,0.0265503,-0.0510877,0.0341644,2.46947E-16,,,0.887863,-0.0915635,,,,,,,84.2800,3522.81,84.2800,0.0477600,0.188736,-0.0681893,0.0979309,-0.0763357,84.2800,2381.66,84.2800,0.0131378,1.32600,-0.0924313,0.0438538,-0.0188374,0.0519867,-0.0569263
0.184326,-2.05693E-16,,,0.128342,-0.0300609,,,0.0369873,-0.0469061,,,0.0411530,-0.0387794,0.653854,-0.108566,,,0.0357513,-0.0338086,0.107178,-0.107994,,,0.0249634,-0.0507524,0.0341949,2.46947E-16,,,0.690659,-0.0913070,,,,,,,84.3200,3522.33,84.3200,0.0474091,0.191177,-0.0681696,0.110931,-0.0755073,84.3200,2381.79,84.3200,0.0132446,1.32742,-0.0924116,0.0451813,-0.0184034,0.0520477,-0.0569263
0.184143,-2.05693E-16,,,0.129150,-0.0293113,,,0.0371552,-0.0469061,,,0.0444336,-0.0382468,0.685944,-0.108488,,,0.0377502,-0.0333944,0.107773,-0.107994,,,0.0231628,-0.0504368,0.0338593,2.46947E-16,,,0.421844,-0.0910703,,,,,,,84.3600,3522.45,84.3600,0.0479584,0.190842,-0.0681893,0.102951,-0.0750536,84.3600,2381.24,84.3600,0.0135803,1.32419,-0.0922341,0.0449524,-0.0179300,0.0516357,-0.0568869
0.184372,-2.05693E-16,,,0.128647,-0.0288182,,,0.0368042,-0.0469061,,,0.0455475,-0.0380101,0.720505,-0.108369,,,0.0399323,-0.0330788,0.107635,-0.107994,,,0.0214996,-0.0500620,0.0342255,2.46947E-16,,,0.376740,-0.0909717,,,,,,,84.4000,3522.39,84.4000,0.0478973,0.187546,-0.0681893,0.118729,-0.0748564,84.4000,2381.16,84.4000,0.0138397,1.31462,-0.0919974,0.0443726,-0.0174764,0.0516052,-0.0568474
0.184753,-2.05693E-16,,,0.129410,-0.0286999,,,0.0368347,-0.0469061,,,0.0467224,-0.0377734,0.757675,-0.108271,,,0.0413055,-0.0328027,0.107758,-0.107975,,,0.0210724,-0.0500226,0.0341797,2.46947E-16,,,0.374161,-0.0909717,,,,,,,84.4400,3522.52,84.4400,0.0477448,0.187775,-0.0681893,0.171188,-0.0745210,84.4400,2381.44,84.4400,0.0140686,1.30910,-0.0918396,0.0431824,-0.0170424,0.0516357,-0.0568474
0.184479,-2.05693E-16,,,0.128860,-0.0284040,,,0.0369720,-0.0469061,,,0.0491791,-0.0372014,0.792847,-0.108152,,,0.0430603,-0.0325068,0.108475,-0.107975,,,0.0211182,-0.0500226,0.0342712,2.46947E-16,,,0.373688,-0.0909914,,,,,,,84.4800,3522.13,84.4800,0.0473022,0.187286,-0.0681893,0.202408,-0.0743632,84.4800,2381.08,84.4800,0.0140228,1.30850,-0.0915437,0.0429230,-0.0166874,0.0515137,-0.0568474
0.184845,-2.05693E-16,,,0.128174,-0.0282265,,,0.0365143,-0.0469061,,,0.0487213,-0.0368069,0.831940,-0.107994,,,0.0441437,-0.0322504,0.108887,-0.107975,,,0.0210266,-0.0500226,0.0342102,2.46947E-16,,,0.376221,-0.0909914,,,,,,,84.5200,3522.59,84.5200,0.0474701,0.189682,-0.0681893,0.240082,-0.0742252,84.5200,2381.34,84.5200,0.0137024,1.30261,-0.0913070,0.0435486,-0.0163718,0.0516968,-0.0568474
0.184677,-2.05693E-16,,,0.128326,-0.0280884,,,0.0368652,-0.0469258,,,0.0482330,-0.0365307,0.885239,-0.107758,,,0.0439606,-0.0319545,0.109161,-0.107975,,,0.0214233,-0.0501015,0.0337524,2.46947E-16,,,0.375259,-0.0909914,,,,,,,84.5600,3522.26,84.5600,0.0476685,0.190247,-0.0681893,0.337372,-0.0739490,84.5600,2381.17,84.5600,0.0134735,1.29765,-0.0910703,0.0441589,-0.0160562,0.0517578,-0.0566896
0.184662,-2.05693E-16,,,0.128845,-0.0276544,,,0.0368347,-0.0469258,,,0.0468445,-0.0364124,0.919571,-0.107521,,,0.0419769,-0.0316783,0.109970,-0.107975,,,0.0218201,-0.0501015,0.0337524,2.46947E-16,,,0.368500,-0.0909914,,,,,,,84.6000,3522.36,84.6000,0.0477448,0.190308,-0.0681893,0.389862,-0.0737715,84.6000,2381.00,84.6000,0.0131989,1.29424,-0.0908928,0.0447845,-0.0157603,0.0525360,-0.0563149
0.185150,-2.05693E-16,,,0.129074,-0.0273191,,,0.0368042,-0.0469258,,,0.0467987,-0.0364124,0.948792,-0.107284,,,0.0411530,-0.0314811,0.114975,-0.107856,,,0.0212250,-0.0501015,0.0340881,2.46947E-16,,,0.370285,-0.0909914,,,,,,,84.6400,3522.89,84.6400,0.0476379,0.188904,-0.0681893,0.430161,-0.0734559,84.6400,2381.75,84.6400,0.0133057,1.29074,-0.0907350,0.0454254,-0.0154644,0.0534973,-0.0558612
0.185242,-2.05693E-16,,,0.128769,-0.0272994,,,0.0367432,-0.0468863,,,0.0470276,-0.0364518,0.959656,-0.107126,,,0.0398407,-0.0312641,0.129791,-0.107758,,,0.0206909,-0.0501015,0.0334930,2.46947E-16,,,0.374313,-0.0909914,,,,,,,84.6800,3522.87,84.6800,0.0477600,0.189529,-0.0681696,0.406509,-0.0732586,84.6800,2381.41,84.6800,0.0136108,1.28534,-0.0905180,0.0455475,-0.0152080,0.0557098,-0.0553681
0.185135,-2.05693E-16,,,0.129623,-0.0272994,,,0.0368958,-0.0468469,,,0.0470276,-0.0364518,0.961807,-0.107067,,,0.0372467,-0.0309288,0.145538,-0.107659,,,0.0205231,-0.0501015,0.0336304,2.46947E-16,,,0.370453,-0.0909914,,,,,,,84.7200,3522.66,84.7200,0.0477600,0.191116,-0.0681696,0.357849,-0.0730417,84.7200,2381.27,84.7200,0.0138397,1.27824,-0.0902813,0.0454865,-0.0150107,0.0581665,-0.0548947
0.184250,-2.05693E-16,,,0.129883,-0.0274177,,,0.0368500,-0.0468469,,,0.0470734,-0.0364518,0.962646,-0.107048,,,0.0361328,-0.0306921,0.152893,-0.107560,,,0.0210876,-0.0500818,0.0335846,2.46947E-16,,,0.364731,-0.0909914,,,,,,,84.7600,3522.44,84.7600,0.0477448,0.248978,-0.0677356,0.314209,-0.0729233,84.7600,2381.60,84.7600,0.0141296,1.27151,-0.0901038,0.0450897,-0.0147149,0.0619354,-0.0544410
0.185318,-2.05693E-16,,,0.130356,-0.0274177,,,0.0371399,-0.0468272,,,0.0467834,-0.0364518,0.963013,-0.107028,,,0.0354462,-0.0303568,0.161270,-0.107403,,,0.0211487,-0.0500226,0.0333405,2.46947E-16,,,0.363129,-0.0909914,,,,,,,84.8000,3522.52,84.8000,0.0475311,0.269699,-0.0675187,0.314850,-0.0729233,84.8000,2381.15,84.8000,0.0140533,1.26395,-0.0898868,0.0444336,-0.0144190,0.0658264,-0.0540268
0.185333,-2.05693E-16,,,0.130066,-0.0274177,,,0.0378418,-0.0464524,,,0.0467224,-0.0364518,0.968338,-0.106949,,,0.0360260,-0.0300017,0.174210,-0.107245,,,0.0213013,-0.0500226,,,,,0.361816,-0.0909914,,,,,,,84.8400,3522.67,84.8400,0.0475616,0.266205,-0.0672622,0.319016,-0.0729233,84.8400,2381.36,84.8400,0.0138245,1.25650,-0.0897882,0.0437622,-0.0141626,0.0722046,-0.0534942
0.185028,-2.05693E-16,,,0.130096,-0.0274177,,,0.0389709,-0.0460776,,,0.0464172,-0.0364518,0.976486,-0.106791,,,0.0368652,-0.0297650,0.204193,-0.107126,,,0.0216827,-0.0498648,,,,,0.360519,-0.0909717,,,,,,,84.8800,3523.04,84.8800,0.0476685,0.249435,-0.0670255,0.322784,-0.0729430,84.8800,2381.46,84.8800,0.0134583,1.25449,-0.0897882,0.0433350,-0.0138864,0.0774841,-0.0530011
0.185028,-2.05693E-16,,,0.130310,-0.0273980,,,0.0401917,-0.0457028,,,0.0469208,-0.0364518,0.977203,-0.106633,,,0.0385132,-0.0294691,0.275772,-0.106949,,,0.0192261,-0.0490955,,,,,0.281738,-0.0906956,,,,,,,84.9200,3522.52,84.9200,0.0478210,0.238510,-0.0668480,0.319458,-0.0729430,84.9200,2381.43,84.9200,0.0132294,1.25256,-0.0898079,0.0436554,-0.0135905,0.0801849,-0.0526066
0.185074,-2.05693E-16,,,0.130905,-0.0273980,,,0.0423889,-0.0453083,,,0.0469818,-0.0364321,0.969360,-0.106515,,,0.0398407,-0.0292719,0.377060,-0.106752,,,0.0185089,-0.0485432,,,,,0.127701,-0.0903208,,,,,,,84.9600,3522.67,84.9600,0.0477905,0.255432,-0.0666705,0.317749,-0.0729430,84.9600,2381.69,84.9600,0.0133362,1.25140,-0.0898079,0.0437775,-0.0133144,0.0804749,-0.0521332
0.184982,-2.05693E-16,,,0.129929,-0.0273980,,,0.0447540,-0.0448941,,,0.0466003,-0.0364124,0.961349,-0.106436,,,0.0411072,-0.0290746,0.470062,-0.106574,,,0.0182037,-0.0481684,,,,,0.0632629,-0.0900841,,,,,,,85.0000,3522.65,85.0000,0.0478210,0.288193,-0.0664535,0.317627,-0.0729430,85.0000,2381.02,85.0000,0.0136261,1.25153,-0.0898079,0.0446777,-0.0129593,0.0781708,-0.0517781
0.185898,-2.05693E-16,,,0.129654,-0.0273980,,,0.0459137,-0.0444799,,,0.0469971,-0.0364124,0.945129,-0.106318,,,0.0427246,-0.0288182,0.528198,-0.106456,,,0.0187225,-0.0479909,,,,,0.103958,-0.0895318,,,,,,,85.0400,3523.14,85.0400,0.0479889,0.292816,-0.0663352,0.312744,-0.0729430,85.0400,2381.02,85.0400,0.0138702,1.25131,-0.0898079,0.0451508,-0.0128015,0.0772705,-0.0516992
0.185394,-2.05693E-16,,,0.129990,-0.0273783,,,0.0486908,-0.0439670,,,0.0441132,-0.0358601,0.924973,-0.106199,,,0.0429993,-0.0287196,0.575531,-0.106377,,,0.0191040,-0.0478528,,,,,0.263092,-0.0891373,,,,,,,85.0800,3523.14,85.0800,0.0479736,0.248672,-0.0660590,0.307190,-0.0729233,85.0800,2381.77,85.0800,0.0141449,1.25104,-0.0898079,0.0453033,-0.0127818,0.0775452,-0.0516992
0.185333,-2.05693E-16,,,0.129852,-0.0270035,,,0.0496216,-0.0435134,,,0.0413513,-0.0353078,0.898697,-0.106061,,,0.0433960,-0.0286012,0.618195,-0.106298,,,0.0198517,-0.0475767,,,,,0.313156,-0.0889203,,,,,,,85.1200,3522.56,85.1200,0.0477448,0.234100,-0.0656448,0.301178,-0.0729233,85.1200,2381.02,85.1200,0.0140839,1.25226,-0.0898079,0.0456848,-0.0127818,0.0777893,-0.0517584
0.185120,-2.05693E-16,,,0.130356,-0.0264512,,,0.0494995,-0.0430991,,,0.0402069,-0.0348935,0.863083,-0.105923,,,0.0438995,-0.0283251,0.665634,-0.106199,,,0.0208435,-0.0473203,,,,,0.383179,-0.0885061,,,,,,,85.1600,3522.51,85.1600,0.0480804,0.245667,-0.0652503,0.191620,-0.0723907,85.1600,2381.44,85.1600,0.0137787,1.25229,-0.0898079,0.0450134,-0.0127818,0.0777740,-0.0517584
0.185333,-2.05693E-16,,,0.130051,-0.0259186,,,0.0483551,-0.0427441,,,0.0392914,-0.0343807,0.823837,-0.105805,,,0.0431366,-0.0279898,0.706207,-0.106121,,,0.0217590,-0.0469652,,,,,0.396454,-0.0883286,,,,,,,85.2000,3523.16,85.2000,0.0476379,0.198059,-0.0649150,0.253708,-0.0719962,85.2000,2381.46,85.2000,0.0135803,1.25229,-0.0898079,0.0451965,-0.0127818,0.0775757,-0.0517584
0.185120,-2.05693E-16,,,0.130371,-0.0253861,,,0.0464783,-0.0423299,,,0.0375977,-0.0338678,0.791595,-0.105726,,,0.0403290,-0.0275953,0.750153,-0.106002,,,0.0217590,-0.0465904,,,,,0.390427,-0.0880919,,,,,,,85.2400,3523.15,85.2400,0.0480042,0.156281,-0.0646388,0.393631,-0.0715623,85.2400,2381.52,85.2400,0.0132446,1.25328,-0.0898079,0.0459442,-0.0127818,0.0774231,-0.0517584
0.185623,-2.05693E-16,,,0.130188,-0.0250705,,,0.0459595,-0.0419945,,,0.0358124,-0.0333155,0.770218,-0.105687,,,0.0390167,-0.0273980,0.792038,-0.105884,,,0.0214233,-0.0461368,,,,,0.341110,-0.0878157,,,,,,,85.2800,3522.62,85.2800,0.0482483,0.147385,-0.0644810,0.467026,-0.0711481,85.2800,2381.69,85.2800,0.0133514,1.25388,-0.0898079,0.0462341,-0.0127818,0.0777893,-0.0517584
0.185577,-2.05693E-16,,,0.130478,-0.0244590,,,0.0449677,-0.0416592,,,0.0352936,-0.0326843,0.758896,-0.105667,,,0.0369873,-0.0270627,0.822662,-0.105765,,,0.0210571,-0.0458803,,,,,0.302719,-0.0876579,,,,,,,85.3200,3522.58,85.3200,0.0485535,0.147079,-0.0644810,0.456375,-0.0709508,85.3200,2381.57,85.3200,0.0135193,1.25562,-0.0898079,0.0466614,-0.0127818,0.0776367,-0.0517584
0.185242,-2.05693E-16,,,0.131424,-0.0237292,,,0.0449524,-0.0412647,,,0.0349426,-0.0323687,0.749756,-0.105627,,,0.0357056,-0.0267865,0.850266,-0.105588,,,0.0203247,-0.0454464,,,,,0.257431,-0.0874804,,,,,,,85.3600,3522.43,85.3600,0.0483093,0.146606,-0.0644810,0.437378,-0.0707733,85.3600,2382.08,85.3600,0.0138702,1.25664,-0.0898079,0.0469666,-0.0127818,0.0776215,-0.0517584
0.185089,-2.05693E-16,,,0.131561,-0.0231769,,,0.0453644,-0.0409097,,,0.0359650,-0.0318756,0.737137,-0.105608,,,0.0352936,-0.0265696,0.826004,-0.105371,,,0.0194397,-0.0451900,,,,,0.240204,-0.0873818,,,,,,,85.4000,3522.46,85.4000,0.0483093,0.145767,-0.0645205,0.349716,-0.0703591,85.4000,2382.12,85.4000,0.0141754,1.25739,-0.0897882,0.0470123,-0.0127818,0.0773926,-0.0516992
0.184860,-2.05693E-16,,,0.131866,-0.0226048,,,0.0458374,-0.0405349,,,0.0365753,-0.0316389,0.707489,-0.105529,,,0.0354919,-0.0262145,0.767181,-0.105154,,,0.0193176,-0.0450913,,,,,0.203918,-0.0872240,,,,,,,85.4400,3522.67,85.4400,0.0481873,0.145416,-0.0645205,0.206924,-0.0699646,85.4400,2381.78,85.4400,0.0141144,1.25679,-0.0897882,0.0472565,-0.0127818,0.0775757,-0.0516992
0.184982,-2.05693E-16,,,0.131592,-0.0220920,,,0.0467529,-0.0401207,,,0.0362701,-0.0316389,0.662308,-0.105430,,,0.0365601,-0.0259975,0.677124,-0.104957,,,0.0189972,-0.0450322,,,,,0.109161,-0.0868295,,,,,,,85.4800,3522.70,85.4800,0.0483704,0.145508,-0.0645205,0.167007,-0.0694714,85.4800,2381.46,85.4800,0.0138550,1.25627,-0.0897093,0.0471497,-0.0127818,0.0757294,-0.0514033
0.185150,-2.05693E-16,,,0.131622,-0.0217567,,,0.0468597,-0.0397459,,,0.0366516,-0.0316389,0.606430,-0.105312,,,0.0365601,-0.0259186,0.610901,-0.104819,,,0.0183105,-0.0450519,,,,,0.0484772,-0.0864941,,,,,,,85.5200,3522.48,85.5200,0.0486145,0.146683,-0.0645205,0.234985,-0.0691361,85.5200,2381.00,85.5200,0.0135956,1.24051,-0.0893740,0.0473785,-0.0127424,0.0712891,-0.0508116
0.184692,-2.05693E-16,,,0.130981,-0.0215002,,,0.0469818,-0.0394106,,,0.0363464,-0.0316389,0.520645,-0.105174,,,0.0370178,-0.0258989,0.549744,-0.104700,,,0.0180817,-0.0451111,,,,,0.0381775,-0.0862574,,,,,,,85.5600,3522.76,85.5600,0.0487213,0.147018,-0.0645205,0.267670,-0.0690178,85.5600,2381.42,85.5600,0.0132904,1.22795,-0.0890781,0.0471497,-0.0127226,0.0691681,-0.0500029
0.184845,-2.05693E-16,,,0.131470,-0.0206521,,,0.0464783,-0.0391541,,,0.0366211,-0.0316784,0.430710,-0.105016,,,0.0371857,-0.0258989,0.491669,-0.104602,,,0.0177307,-0.0451111,,,,,0.0392456,-0.0861983,,,,,,,85.6000,3522.67,85.6000,0.0485077,0.147034,-0.0645205,0.270035,-0.0690178,85.6000,2381.73,85.6000,0.0133667,1.21819,-0.0888808,0.0474091,-0.0126437,0.0707550,-0.0493125
0.184830,-2.05693E-16,,,0.132111,-0.0202576,,,0.0459595,-0.0389372,,,0.0364380,-0.0316981,0.357254,-0.104878,,,0.0369568,-0.0258989,0.428513,-0.104503,,,0.0177155,-0.0451111,,,,,0.0395050,-0.0861983,,,,,,,85.6400,3522.64,85.6400,0.0480652,0.147064,-0.0645205,0.267517,-0.0690178,85.6400,2381.24,85.6400,0.0135193,1.19942,-0.0886047,0.0478210,-0.0124859,0.0753326,-0.0486813
0.185455,-2.05693E-16,,,0.132629,-0.0198631,,,0.0442810,-0.0387399,,,0.0366211,-0.0316981,0.309601,-0.104759,,,0.0372009,-0.0259186,0.365387,-0.104404,,,0.0179749,-0.0451111,,,,,0.0390930,-0.0861983,,,,,,,85.6800,3522.60,85.6800,0.0487518,0.147079,-0.0644810,0.265411,-0.0690178,85.6800,2381.05,85.6800,0.0138855,1.18419,-0.0882496,0.0475311,-0.0122295,0.0828857,-0.0480106
0.184769,-2.05693E-16,,,0.132645,-0.0197447,,,0.0439453,-0.0386413,,,0.0362854,-0.0316981,0.265442,-0.104621,,,0.0368042,-0.0258989,0.323959,-0.104326,,,0.0183563,-0.0451111,,,,,0.0389862,-0.0861983,,,,,,,85.7200,3522.93,85.7200,0.0485687,0.147278,-0.0644810,0.265579,-0.0690375,85.7200,2381.65,85.7200,0.0141907,1.16173,-0.0878551,0.0476227,-0.0118745,0.0872040,-0.0474781
0.185532,-2.05693E-16,,,0.132156,-0.0196855,,,0.0429993,-0.0385229,,,0.0358887,-0.0316981,0.228394,-0.104503,,,0.0369873,-0.0258989,0.296341,-0.104266,,,0.0190582,-0.0451111,,,,,0.0387421,-0.0861983,,,,,,,85.7600,3522.67,85.7600,0.0487366,0.147720,-0.0644810,0.265381,-0.0690375,85.7600,2381.32,85.7600,0.0141296,1.13844,-0.0875001,0.0467682,-0.0113813,0.0856934,-0.0468074
0.184906,-2.05693E-16,,,0.132050,-0.0196264,,,0.0426788,-0.0384835,,,0.0362396,-0.0316981,0.202499,-0.104404,,,0.0367889,-0.0258989,0.270905,-0.104207,,,0.0185547,-0.0450913,,,,,0.0385742,-0.0861983,,,,,,,85.8000,3522.74,85.8000,0.0484161,0.146561,-0.0641654,0.265762,-0.0690375,85.8000,2381.22,85.8000,0.0139160,1.13133,-0.0873817,0.0451508,-0.0108685,0.0789795,-0.0463143
0.185333,-2.05693E-16,,,0.132645,-0.0196264,,,0.0428619,-0.0384835,,,0.0360870,-0.0316784,0.185715,-0.104345,,,0.0367584,-0.0258989,0.243439,-0.104148,,,0.0180206,-0.0450519,,,,,0.0390778,-0.0861983,,,,,,,85.8400,3522.55,85.8400,0.0482330,0.103729,-0.0636920,0.266174,-0.0690375,85.8400,2380.93,85.8400,0.0135651,1.11707,-0.0871648,0.0447540,-0.0105332,0.0745239,-0.0460184
0.185410,-2.05693E-16,,,0.132751,-0.0196264,,,0.0424194,-0.0384835,,,0.0363312,-0.0316586,0.176636,-0.104326,,,0.0369263,-0.0258989,0.222092,-0.104089,,,0.0174408,-0.0450322,,,,,0.0391846,-0.0861983,,,,,,,85.8800,3522.27,85.8800,0.0481262,0.0681763,-0.0633370,0.268143,-0.0690375,85.8800,2381.62,85.8800,0.0133057,1.10477,-0.0870267,0.0443878,-0.0103556,0.0734406,-0.0459592
0.185486,-2.05693E-16,,,0.131927,-0.0196264,,,0.0425873,-0.0385229,,,0.0363464,-0.0316389,0.170837,-0.104286,,,0.0368347,-0.0258989,0.195190,-0.104010,,,0.0165253,-0.0446771,,,,,0.0389404,-0.0861983,,,,,,,85.9200,3522.31,85.9200,0.0487366,0.0605469,-0.0629227,0.269516,-0.0690178,85.9200,2381.11,85.9200,0.0133667,1.08701,-0.0867900,0.0439758,-0.0101978,0.0735779,-0.0459790
